Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
18:34:59,"0,593","0,00","28,648"
18:35:00,"0,595","0,00","28,648"
18:35:01,"0,597","1,70","28,648"
18:35:02,"0,598","0,00","28,648"
18:35:03,"0,602","1,60","28,648"
18:35:04,"0,604","9,50","28,648"
18:35:05,"0,607","8,00","28,648"
18:35:06,"0,609","7,10","28,648"
18:35:07,"0,612","0,00","28,648"
18:35:08,"0,614","0,00","28,103"
18:35:09,"0,616","0,00","28,492"
18:35:10,"0,618","0,00","28,492"
18:35:11,"0,622","0,00","28,492"
18:35:12,"0,626","0,00","28,492"
18:35:13,"0,628","0,00","28,492"
18:35:14,"0,632","0,00","28,492"
18:35:14,"0,634","0,00","28,492"
18:35:15,"0,638","0,00","28,492"
18:35:16,"0,640","0,00","28,492"
18:35:17,"0,642","0,00","28,492"
18:35:18,"0,645","0,00","28,492"
18:35:19,"0,648","0,00","28,492"
18:35:20,"0,650","3,70","28,492"
18:35:21,"0,653","0,00","28,492"
18:35:22,"0,655","0,00","28,492"
18:35:23,"0,659","0,00","28,492"
18:35:24,"0,663","0,00","28,492"
18:35:25,"0,667","5,00","28,492"
18:35:26,"0,669","0,00","28,492"
18:35:27,"0,671","0,00","28,492"
18:35:28,"0,675","0,00","28,492"
18:35:29,"0,679","0,00","28,492"
18:35:30,"0,681","0,00","28,492"
18:35:31,"0,685","0,00","28,492"
18:35:32,"0,687","3,70","28,492"
18:35:33,"0,691","3,50","28,492"
18:35:34,"0,693","3,60","28,492"
18:35:35,"0,695","6,60","28,492"
18:35:36,"0,699","0,00","28,492"
18:35:37,"0,701","0,00","28,492"
18:35:38,"0,703","0,00","28,492"
18:35:39,"0,707","0,00","28,492"
18:35:40,"0,709","0,00","28,492"
18:35:41,"0,711","0,00","28,523"
18:35:42,"0,715","0,00","28,523"
18:35:43,"0,719","0,00","28,648"
18:35:44,"0,723","0,00","28,648"
18:35:45,"0,725","0,00","28,648"
18:35:46,"0,727","0,00","28,648"
18:35:47,"0,729","0,00","28,648"
18:35:48,"0,731","3,50","28,648"
18:35:49,"0,733","0,00","28,648"
18:35:50,"0,736","0,00","28,648"
18:35:51,"0,738","3,50","28,648"
18:35:52,"0,740","0,00","28,648"
18:35:53,"0,742","0,00","28,648"
18:35:54,"0,744","3,80","28,648"
18:35:55,"0,746","3,80","28,648"
18:35:56,"0,750","9,00","28,648"
18:35:57,"0,752","7,40","28,648"
18:35:58,"0,754","7,40","28,648"
18:35:59,"0,756","5,50","28,648"
18:36:00,"0,758","6,20","28,648"
18:36:01,"0,762","7,60","28,648"
18:36:02,"0,764","16,00","28,648"
18:36:03,"0,768","9,20","28,648"
18:36:04,"0,772","3,70","28,648"
18:36:05,"0,774","10,70","28,648"
18:36:06,"0,776","3,30","28,648"
18:36:07,"0,778","4,70","28,648"
18:36:08,"0,782","3,80","28,648"
18:36:09,"0,784","2,90","28,648"
18:36:10,"0,786","0,00","28,648"
18:36:11,"0,788","0,00","28,648"
18:36:12,"0,792","5,20","28,492"
18:36:13,"0,796","0,00","28,492"
18:36:14,"0,798","0,00","28,492"
18:36:15,"0,800","0,00","28,492"
18:36:16,"0,803","0,00","28,492"
18:36:17,"0,805","0,00","28,492"
18:36:18,"0,807","0,00","28,492"
18:36:19,"0,809","0,00","28,492"
18:36:20,"0,811","0,00","28,492"
18:36:21,"0,813","0,00","28,492"
18:36:22,"0,815","0,00","28,492"
18:36:23,"0,817","0,00","28,492"
18:36:23,"0,821","2,20","28,492"
18:36:24,"0,825","0,00","28,492"
18:36:25,"0,829","0,00","28,492"
18:36:26,"0,831","0,00","28,492"
18:36:27,"0,834","0,00","28,492"
18:36:28,"0,837","8,60","28,492"
18:36:29,"0,840","0,00","28,492"
18:36:30,"0,843","5,00","28,492"
18:36:31,"0,845","5,00","28,492"
18:36:32,"0,847","0,00","28,492"
18:36:33,"0,849","0,00","28,492"
18:36:34,"0,853","0,00","28,523"
18:36:35,"0,856","0,00","28,523"
18:36:36,"0,860","0,00","28,492"
18:36:37,"0,864","0,00","28,523"
18:36:38,"0,868","0,00","28,523"
18:36:39,"0,870","0,00","28,523"
18:36:40,"0,872","0,00","28,523"
18:36:41,"0,876","0,00","28,523"
18:36:42,"0,878","0,00","28,648"
18:36:43,"0,880","3,00","28,648"
18:36:44,"0,882","0,00","28,648"
18:36:45,"0,885","0,00","28,648"
18:36:46,"0,885","3,10","28,648"
18:36:47,"0,889","3,40","28,648"
18:36:48,"0,891","3,70","28,648"
18:36:49,"0,895","6,50","28,648"
18:36:50,"0,899","4,70","28,648"
18:36:51,"0,901","12,00","28,648"
18:36:52,"0,903","0,00","28,648"
18:36:53,"0,905","13,30","28,648"
18:36:54,"0,907","3,80","28,648"
18:36:55,"0,909","5,40","28,648"
18:36:56,"0,911","4,50","28,648"
18:36:57,"0,914","0,00","28,648"
18:36:58,"0,917","5,50","28,648"
18:36:59,"0,921","0,00","28,103"
18:37:00,"0,923","4,00","28,492"
18:37:01,"0,927","0,00","28,492"
18:37:02,"0,931","0,00","28,492"
18:37:03,"0,933","0,00","28,492"
18:37:04,"0,935","0,00","28,492"
18:37:05,"0,937","0,00","28,492"
18:37:06,"0,940","0,00","28,492"
18:37:07,"0,943","2,60","28,492"
18:37:08,"0,945","0,00","28,492"
18:37:09,"0,947","0,00","28,492"
18:37:10,"0,952","0,00","28,492"
18:37:11,"0,956","0,00","28,492"
18:37:12,"0,958","0,00","28,648"
18:37:13,"0,962","0,00","28,103"
18:37:14,"0,964","0,00","28,648"
18:37:15,"0,966","0,00","28,492"
18:37:16,"0,969","4,00","28,492"
18:37:17,"0,972","0,00","28,492"
18:37:18,"0,975","0,00","28,492"
18:37:19,"0,978","0,00","28,492"
18:37:20,"0,981","0,00","28,492"
18:37:21,"0,985","0,00","28,492"
18:37:22,"0,989","0,00","28,492"
18:37:22,"0,993","0,00","28,492"
18:37:24,"0,995","0,00","28,492"
18:37:24,"0,997","0,00","28,492"
18:37:25,"0,999","0,00","28,492"
18:37:26,"1,001","0,00","28,492"
18:37:27,"1,005","0,00","28,492"
,,"1,96","28,546"
